MG167287|0000000400
PEN04087|0000000401
01061KMG|0000000402
171062MG|0000000403
1828040A|0000000404
3347KVJT|0000000405
B1251435|0000000406
B7903878|0000000407
B7903879|0000000408
B7903880|0000000409
06311967|0000000410
KMG28901|0000000411
KMG28902|0000000412
03641026|0000000413
B2033066|0000000414
MG186199|0000000415
R1100098|0000000416
R1100099|0000000417
MGPA0475|0000000418
KMGT0089|0000000419
17001242|0000000420
17001243|0000000421
011542KS|0000000422
620KVBCR|0000000423
KMG28903|0000000424
MN000130|0000000425
281MI015|0000000426
147MG039|0000000427
05806777|0000000428
03816623|0000000429
82012285|0000000430
82012286|0000000431
01062KMG|0000000432
01063KMG|0000000433
01064KMG|0000000434
01065KMG|0000000435
MGOO0709|0000000436
MGOO0710|0000000437
MGOO0711|0000000438
MGOO0712|0000000439
MGOO0713|0000000440
MGOO0714|0000000441
MGOO0715|0000000442
MGOO0716|0000000443
MGOO0717|0000000444
MGOO0718|0000000445
MGOO0719|0000000446
PL005258|0000000447
PSO00104|0000000448
MGO13770|0000000449
01066KMG|0000000450
01067KMG|0000000451
