01229803|0000001631
01229804|0000001632
01229805|0000001633
118A0152|0000001634
118A0153|0000001635
118A0154|0000001636
118A0155|0000001637
118W0025|0000001638
30055291|0000001639
30055292|0000001640
30055293|0000001641
30055294|0000001642
30055295|0000001643
20183248|0000001644
20183249|0000001645
20183250|0000001646
01340741|0000001647
MM180198|0000001648
MM180199|0000001649
MM180200|0000001650
1MG26524|0000001651
06046138|0000001652
60015293|0000001653
60015294|0000001654
1827835A|0000001655
60015297|0000001656
06046139|0000001657
1827836A|0000001658
44218023|0000001659
24018031|0000001660
B1251396|0000001661
P1250169|0000001662
24018032|0000001663
K0773565|0000001664
18010614|0000001665
IMG00376|0000001666
07122452|0000001667
07122453|0000001668
12400047|0000001669
MG570307|0000001670
KMGR7370|0000001671
M1180229|0000001672
KPD00932|0000001673
18AA0237|0000001674
19M15278|0000001675
19M15279|0000001676
MGP81089|0000001677
KMGP0780|0000001678
118A0156|0000001679
23180295|0000001680
01340749|0000001681
KMGI3889|0000001682
06046140|0000001683
06046141|0000001684
16000553|0000001685
16000554|0000001686
KM193274|0000001687
090M1666|0000001688
14MG8765|0000001689
14MG8766|0000001690
05305074|0000001691
PRD18083|0000001692
M2180066|0000001693
09903234|0000001694
09903235|0000001695
09903236|0000001696
18A00038|0000001697
002904MB|0000001698
15018115|0000001699
60015298|0000001700
11710874|0000001701
111605MG|0000001702
111610MG|0000001703
GM190071|0000001704
111616MG|0000001705
GM600025|0000001706
111617MG|0000001707
M00857MA|0000001708
111618MG|0000001709
111619MG|0000001710
111622MG|0000001711
111624MG|0000001712
M3180079|0000001713
M3180080|0000001714
17001067|0000001715
14101189|0000001716
14101190|0000001717
14MG8767|0000001718
47MG4212|0000001719
01826KPP|0000001720
06046142|0000001721
K1111287|0000001722
02284MGN|0000001723
074MG045|0000001724
MGO13703|0000001725
074MG046|0000001726
111623MG|0000001727
07401206|0000001728
60015299|0000001729
PR208KAR|0000001730
PR209KAR|0000001731
PR210KAR|0000001732
PR211KAR|0000001733
PR213KAR|0000001734
608KVBCR|0000001735
B1260862|0000001736
05906743|0000001737
05906744|0000001738
MG180238|0000001739
MG180239|0000001740
60015300|0000001741
KG180033|0000001742
M1180220|0000001743
M1180232|0000001744
M1180233|0000001745
KMGPP287|0000001746
011422KS|0000001747
011423KS|0000001748
17801451|0000001749
17801452|0000001750
17801453|0000001751
K1111288|0000001752
05305075|0000001753
02527606|0000001754
02527607|0000001755
16810313|0000001756
16810312|0000001757
02527608|0000001758
02527609|0000001759
02527610|0000001760
02527611|0000001761
02527612|0000001762
MM180201|0000001763
MM180202|0000001764
MM180203|0000001765
MM180204|0000001766
02527613|0000001767
02527614|0000001768
M1940213|0000001769
02527615|0000001770
01229806|0000001771
162177MG|0000001772
TRPR0841|0000001773
97181054|0000001774
TR000840|0000001775
PD18A077|0000001776
PR216KAR|0000001777
PR217KAR|0000001778
PR218KAR|0000001779
PR219KAR|0000001780
18AA0236|0000001781
15018116|0000001782
19110656|0000001783
14500774|0000001784
1922K015|0000001785
19220503|0000001786
MG107416|0000001787
MG133758|0000001788
14MG8768|0000001789
09903237|0000001790
B1251397|0000001791
B1251398|0000001792
12331098|0000001793
82012211|0000001794
82012212|0000001795
82012213|0000001796
M4123327|0000001797
02527616|0000001798
MN000122|0000001799
05604158|0000001800
KMGK0649|0000001801
MP00045M|0000001802
M00856MA|0000001803
164MG403|0000001804
07122712|0000001805
